soc,battery_temp,ambient_temp,speed,hvac_power,tire_pressure,payload_kg,elevation_change,drive_mode,weather,road_type,remaining_range_km
73.22356755883983,29.082205259677743,9.897652810066674,73.99054056854956,1.7703293089679184,29.36367623157303,171.95160029154482,51.017092714326964,eco,rain,mixed,340.6754862013703
42.35420360977797,40.73573350552467,5.5073610545401035,28.06180429025732,2.321125830945994,29.122901851088805,435.8373877917835,24.29063136564558,normal,clear,city,171.59799288381026
36.4232659838044,24.147093731551905,12.566836257704864,9.589813121592808,1.6403960894858327,32.98495590475748,252.6122751614976,17.553439045576454,normal,clear,city,153.86780055073658
82.84250399306623,20.78029189460101,9.209709246298871,0.06650215023046968,2.023626557224678,30.486960937739784,120.11936403890921,0.8628744066345035,eco,rain,highway,348.0549794184502
82.91020552112627,18.872137407926445,11.616694993933265,72.99832816800806,4.113231735731498,31.527041865078914,192.2633585132662,-48.514514465060834,normal,clear,mixed,334.4540891865895
88.03650867220934,23.93578195170634,38.963093280432126,43.45785401762842,2.967380999271523,30.879990475518184,52.915206039284016,-54.72191930805326,eco,rain,mixed,396.0054665396813
92.19164973008242,38.401442611201304,-5.568351262520962,90.27731648081472,4.986722746417492,33.18669056122019,452.017869869369,9.906491437844878,normal,fog,city,370.6427683974177
56.020815897484404,29.14879095585785,36.11154349193649,45.021167797572296,3.934395989104815,31.76095812853175,204.098916045716,-85.95983708840967,eco,snow,highway,194.29190649264623
55.136466521847964,21.8244481108062,14.011835673551335,58.3204137885872,1.3683312705091333,35.70766929630358,490.19560229653786,-85.10584022629286,normal,clear,highway,218.69035034919352
81.84656610700976,19.985549988292476,21.187112274977057,48.85019673784619,1.321725588633481,30.81906207285172,173.76938663125964,12.16272063207002,normal,clear,city,368.35637801211334
68.49675376999886,24.981884295311374,31.509148330884692,78.06897493312154,1.6794913505850357,33.922274722102685,418.1780236135605,83.96240964204785,sport,fog,city,246.31971905817625
73.17701895319331,43.19773118657126,8.023151457462777,42.73669944179618,4.2162974032387135,30.058340540664357,128.1926566457266,82.85437022597091,eco,snow,mixed,282.1496385887316
81.6213402492491,25.29080137770073,11.521095404398345,115.65211799307707,0.136438253252828,32.07002474100918,38.07644668880111,-97.83433986784154,normal,snow,city,329.75837416304415
90.10048076358096,44.64372227863906,10.475924013935696,112.33763839182362,1.1509063943562885,32.420558015215654,15.866680836900349,-78.52115687051004,sport,rain,mixed,312.4180521393318
40.41956411663823,29.556913672960686,8.736551126787994,101.76334831887377,4.524592101721335,30.632874248501857,303.08421332239175,16.615538751738995,eco,clear,highway,137.65884307737338
43.802465737594964,20.374917548704527,36.27646608234475,110.43603246872978,3.19948218041626,31.774244231301033,155.7868358367947,69.69514436123282,normal,snow,mixed,129.66401452042533
18.45837458567821,41.73420275380528,31.446494559650603,53.89676261512692,1.134235477505282,30.234229103187936,221.75994023791418,90.88981733136575,normal,clear,city,57.23148435944958
62.045212689655656,28.810661194044805,-4.550000506851195,64.37164761473906,1.0957248411629017,28.048006253391854,409.32351780039767,72.11644520915584,normal,clear,mixed,258.224222187738
13.234804641706788,36.290140305135736,-4.5938323761451985,89.05111110698934,4.313090508797153,29.72518641310303,124.05404284740106,35.52262705929115,eco,clear,mixed,15.461167040121556
51.90382163192142,44.51134749627455,11.39347574264956,83.53751099262493,4.4687875413852325,33.6005133799456,154.32623836745663,-59.89498448215285,sport,clear,city,172.7232996442404
58.838017123681894,16.50526050959922,-5.067131163359547,106.8814314726565,1.2806554548105764,34.16770419588302,422.66809252933365,-85.47570520420753,normal,rain,mixed,229.13148096600307
35.7887126915456,17.900836793627015,20.954654763555983,85.95972327080344,2.102551790382661,30.24162293711136,246.38113667175205,-90.49684346287106,sport,snow,highway,90.77928353972179
63.174993451210966,36.613702243882685,-2.8154196369133047,119.74616498741527,4.1729786931415855,31.264343990544575,413.8325835262438,22.41535692508228,eco,clear,mixed,265.42780899948883
12.745022494514448,23.45475009886416,16.11866319834005,41.820695979790926,3.855037193049427,28.29892528110889,187.2380017331582,-92.76227919692846,eco,snow,city,20.517172174613865
13.361336987429297,20.529041908502972,-9.639002649814113,99.95972906873016,4.069580532830423,29.896503208781446,199.18499041355426,47.84799129311011,normal,fog,city,16.05935225638878
84.03405045936924,16.180856394591885,5.829817420632336,83.7161787399197,2.591990953939844,34.233754266978394,83.56918088912812,42.49414747019381,normal,fog,city,358.32379283923046
42.41715772701366,15.655401359586055,23.85953618363277,82.96637342580223,4.557745241525866,32.84789016212046,458.17292679748317,-84.07783504466421,normal,snow,mixed,119.09113165393109
21.435446138669633,38.23456809359372,14.20194701139242,39.10027138139987,1.6297577197721762,29.646164175634972,448.3918470063048,81.32447300735893,sport,rain,highway,47.41763537022722
57.001893404932396,19.033002821086498,38.91347429994941,94.2722150907627,0.7833606717375902,30.059535960979456,492.10850728238677,4.385857725060461,sport,rain,city,208.24803477281748
79.29941977887498,29.031618479134526,33.70518980331054,108.0451226817119,3.543661662824324,34.534416183916484,201.22356358485578,80.88771346754632,normal,fog,city,318.5669527624208
29.423892474715885,33.17690445538449,7.953538952157562,26.225815382467555,2.696772080034482,29.672673623559206,409.30747087932104,80.32201123766441,eco,clear,highway,101.93286389445818
66.06014282371002,27.850554017065388,-7.72567292638627,75.05962045400449,4.272928844047405,30.67326180677705,207.4768658360593,-60.59318722257634,eco,fog,city,299.2345898343818
17.68127184943912,15.813199570086994,32.28131500575094,47.05617949233302,0.40579624562357475,33.31486953323716,227.14939446048638,-23.884474412743046,normal,clear,mixed,71.36844449065656
14.651354905174692,38.50504507763726,35.56171551573357,118.74577431538525,4.218462017190334,32.48889908566463,414.9996967974123,-73.07473329923675,sport,fog,city,19.682901795015926
57.82191684113332,15.315396736249605,31.03136967095184,57.45993789980179,1.4664732660441109,31.686961641870514,88.68338544319987,54.99560202726414,eco,fog,city,274.6744292041713
58.657160944909585,37.85669683132452,-3.602502954011757,27.398420855633123,3.274278335840915,35.197928727837954,110.15546723087616,0.8249831075725069,sport,rain,mixed,183.95152229373008
67.3686911348386,41.79913481364368,39.895756720614386,45.8229150266199,0.20064394539127894,29.757683701720413,157.3641201979075,85.76151507899638,normal,snow,highway,222.1263775183288
75.34822003503955,27.985197631715167,2.9292110776386906,78.46060677799515,3.0479064815180035,33.931359126904,394.08951625002874,-58.356957024744524,sport,snow,highway,201.75155357004337
97.82668715162812,31.066274192933946,26.210245640418506,9.130724561949153,3.5863584459366797,29.272510724945466,186.3257746840414,37.67353230384521,sport,fog,city,353.91512108551007
56.46703134710758,29.309501778529615,35.40174381678608,72.43223042654851,1.8437510725281014,32.92587066785716,179.0841041403808,97.84736555454177,sport,rain,mixed,186.24927024688307
39.06608256471213,26.676258558703164,1.7843557165354724,111.74697110146776,1.077053526310701,34.96498850729051,499.4081726276209,33.07625236419827,eco,clear,mixed,169.50919006456107
81.56675752918333,41.62273606111081,35.4129277338533,102.04353451894205,2.688153383017725,31.663214283825102,191.90307154973974,-86.24521343385747,sport,fog,highway,257.67503380163475
34.374902613586684,41.818005320099715,5.474078959743348,8.120824398958003,4.165954022178233,33.794356057530635,123.88526815779349,17.68486993903811,sport,clear,highway,93.08273258270334
49.507427863507246,25.074490939246036,38.82066111920281,119.20678544868818,1.617736791483254,34.56314682399191,311.60683910047163,-64.03145006375266,sport,clear,highway,152.20459716072784
17.061074320803936,33.452092620440936,4.06300101902373,83.8472308444655,1.262346487606398,29.08821139902082,400.9399759775004,-93.89944451613692,normal,rain,mixed,58.80986272430157
12.281566907391177,42.80722686437592,37.67179123789176,19.473698917682842,1.3946765431884383,33.64661516225688,34.80391686157963,-33.007860538957175,sport,rain,mixed,37.97646592728935
96.63835732101326,43.86175496824055,-7.322767455366255,1.4899307003308193,4.745660764583322,35.35872819190941,309.4461155692375,-46.779183389186855,sport,snow,mixed,275.39878273772655
85.23821084609853,30.268771212661427,25.463600583490653,20.553916355058163,1.7963845788227983,32.61096487884436,17.867727940112378,57.75417976315083,eco,rain,city,421.4667307063795
72.63767854843282,28.5847441585298,16.605556691850186,100.58111048228862,0.018021199441435876,29.48897795623005,263.166175489759,-25.263891784379908,normal,fog,city,335.81752738663386
46.80576499728429,23.360829477855773,13.89385385613653,2.596718993419649,3.9084060397980984,29.015540252711546,128.49578187890458,46.59175607703929,sport,fog,highway,131.8285666139985
25.596488806376122,43.7661561957123,1.1747157127919987,27.977676434170387,3.496373976676951,30.077882643733982,153.32084883659286,-96.75220161013371,eco,clear,highway,85.26753100895908
24.079333840397744,19.28442913418602,25.279789488824598,90.87667144018505,0.6428413230148444,28.82810615213346,233.5479819911913,-97.03757331332179,eco,snow,city,112.05179869935374
32.52186083481358,32.39488728143175,-0.4595254276846443,70.33326430777622,4.924521245674562,32.10715257268038,463.5537303727935,-94.13730849048858,sport,clear,city,90.5747224236264
59.43039982355084,23.476508025559166,17.642089799238413,93.92828524322302,3.040311426525556,28.557637461653876,355.33365329393826,-56.12831164348391,eco,clear,city,289.4043379744126
74.31363304300561,23.3702487104339,2.6622681520125404,89.53806045921455,2.5038974547030075,29.787236997089813,468.4227981422482,-25.202442994287665,eco,snow,city,309.12074834619983
69.41776390459582,27.149057621285653,37.781068989067805,6.072166454616568,1.9110963381144552,31.519283551297715,329.9855022793388,21.569160623370905,eco,clear,highway,300.7416104751208
35.19405072513486,44.96378807446963,-8.568440308217358,107.10137029129818,4.49336377781819,31.791318003216173,3.553873543929831,97.18277716539455,eco,snow,city,100.48751740426059
95.93787525968747,16.648989205194663,-0.013585994438171767,27.243820113872243,1.2198174070928163,32.523187881175716,132.7925986738388,-29.118086597133484,sport,clear,city,375.3555889234239
76.41072250261917,32.356254546105944,2.115530319372386,66.40709282757165,1.4288445010995092,33.644919702005815,452.88628886018694,-88.86821864856675,sport,clear,mixed,274.78733395777795
59.891864726026064,17.477164741058317,10.703391288390822,77.31457878333346,0.6120540334328345,28.377829117323742,321.7227604838724,-61.01996766683027,eco,snow,highway,235.54927251032024
65.05486716109169,19.63562489971557,1.6365120935026773,20.235385306211448,3.7955954779213004,28.644967617406266,490.82361828513746,79.57036676297241,sport,fog,highway,182.07629095419233
47.764005618501095,28.18688825318696,14.567454513439262,117.14775080411694,2.9777464020292665,28.486873214438248,77.98200960914781,39.87583802954177,sport,clear,mixed,146.64231706143644
32.29578905510417,30.31380394039324,33.62327616292695,58.57871473047708,3.0453308462724915,31.385202523719283,148.3739165532597,58.04016480771196,eco,clear,highway,115.98263098236457
42.03754107861354,22.76377225093572,25.603171070458536,6.917123471687212,1.092352155097318,28.334783559063474,181.18382975851816,-75.16635886544148,eco,fog,highway,182.4486696999688
78.20614994179321,24.493713926232488,18.998099026755554,112.47144537334084,3.255841945635419,33.96865013465061,163.27890908365526,-73.00260225849841,eco,snow,city,329.25028230660575
11.295413976678027,17.60901060767799,-5.549841100866018,70.35214118319217,3.82729223623432,29.784001448307823,125.99576507494031,-77.5507984910208,sport,snow,city,6.003589512846213
20.446537645622463,24.096593515327516,24.69960541946378,83.90318375776516,1.7894426536284462,35.51369994631967,221.73285787838893,71.43383286190499,sport,fog,highway,56.70288436984641
14.140237781957747,43.996753181416324,-1.6792857844530076,63.021094792106894,4.006735719808561,31.89123004077689,321.1490616846856,-58.00647826127911,normal,snow,mixed,25.673824287363093
13.665592208707313,43.34122145017445,29.318369298084896,100.16855457323611,1.7439529426601048,31.570606019537614,155.62846144334802,28.630349075944338,normal,rain,mixed,26.338501005873773
86.99145256099065,25.046348704109548,2.5028379255076594,3.9760154631853073,3.790692307546438,34.244309541116,39.84996165712784,3.2332732366518115,eco,clear,highway,369.45944418425637
73.32920734420213,32.12561808836285,10.852436416045045,32.20540383325773,0.16865053728859491,33.70523187114393,354.26626344658166,8.877982374770738,normal,snow,highway,245.2951615996909
52.67564461785927,42.28786173332833,7.523510115896396,56.35780276832306,2.7558230073682632,32.85847232758514,229.50827789063433,-60.91292832174635,sport,fog,highway,155.1376668319982
18.805074458590134,15.1855146792269,32.94069573374284,9.192433957645205,4.847632803199433,35.48117365000296,278.2411530450316,27.0492186907979,normal,clear,highway,35.27284307345183
54.24542876051491,39.32050711012776,-3.672777064329593,84.70880031919899,4.906223003411954,31.378074087896614,227.70032858195754,-91.37989310833376,normal,fog,city,212.7236858498224
52.61245937025091,43.451086583667575,18.28224411923943,47.23960968667689,1.4087628917087032,34.46825340617829,445.1787517274551,98.69445525152574,eco,snow,city,210.95086183668613
25.58816829190137,17.739772030006712,-2.8969195278468884,32.72015883217728,2.206995455401777,31.040743565966547,279.37249858319,-94.64821870145418,sport,fog,highway,75.96800067836253
49.04664843141757,19.84343058098763,25.239791806609333,0.4054616170094727,0.31488953993316526,34.70676539436884,461.63841992587487,-89.96869185682756,sport,fog,mixed,170.03085162679062
45.86542609576361,43.82238908314066,35.25390638972406,86.37963740999444,4.366706538022998,30.07579703172775,255.28767077800012,-35.070516021663735,sport,clear,city,145.73934629031345
65.42650882469948,31.12620430921039,11.730382693362671,100.05711706474341,2.8428607657010705,30.31413658268826,146.29408112014093,66.32507115390766,sport,clear,highway,195.61510057310704
67.15842857808795,15.425899034151712,14.404613013248795,47.404864281779815,1.9255033947025852,33.42295627213963,177.7212935880983,-48.562157644651414,normal,snow,mixed,243.05235241459494
14.077360879484006,22.728959962905876,36.371141824138114,67.70615724400386,0.5638527924457654,29.70170635961437,261.06464679239275,-5.612997241734362,eco,fog,city,50.486159694739506
43.71513531638241,28.49831022806579,16.049569432467855,27.322395111551813,4.733836427484446,29.83323349620343,264.9947189025043,-96.40453376476141,normal,fog,city,153.4346554905428
66.32739241428128,35.787267330743035,14.379921902478046,74.66371755361597,2.6510952391049685,30.44209943213932,343.6688507744744,-84.22413670327116,sport,snow,highway,179.18130661271195
55.28226327220789,36.99481134410399,18.91645513521521,1.4564949978240627,1.4146396454145194,33.431430157283,112.24743609331539,21.59320970814143,eco,fog,mixed,260.1148667949873
87.08408570694901,44.862645387763685,24.4614868181476,58.63726765185101,1.7510756506575476,35.115104739385856,329.42144998275086,-61.12830611011428,eco,fog,highway,375.4138810028977
69.28242684570506,23.62533598151277,-4.6558312456484305,77.30465782088307,1.3534859046107384,33.39654120901589,389.29400419037614,38.85091260390507,sport,fog,city,260.2258182580813
24.664098437328672,31.146603056054257,31.0555263870758,110.18301278756807,3.0090490442849034,34.622513954753,338.29599473349504,57.078235003435424,sport,fog,mixed,60.61843087634157
16.351187266038686,30.99970643578815,11.775251372662964,45.76029805467411,4.6498178789025495,32.348484717555756,240.9140549087954,70.06683989445665,eco,rain,city,34.48472767716904
67.8177350385684,27.169357783417126,-6.382574505125723,91.82282435772358,4.283469016632822,28.55138577076116,495.840325558417,-73.24013240013548,sport,snow,highway,161.74991712645382
12.386017948745963,20.074856815272604,29.309133459910655,71.72244359322009,2.3019043771298877,28.803729692068003,202.4065795646081,-8.898290193615011,sport,snow,highway,14.064610180780798
62.7198023146117,44.323696895515276,8.847498584313605,111.24145355100967,4.132496811505039,32.43513582693532,53.295307289914604,89.41628998076914,sport,fog,city,203.99692690386593
94.62072172824618,40.59951559999758,-4.981625245247303,47.80532107913167,2.1155274063816494,30.622407749136876,410.75210770367147,54.41670848886156,sport,snow,highway,246.11049380730785
61.792676008829105,29.949990848827117,21.688951977162528,38.29144078475856,1.2615357037931902,29.764544589095543,106.1006094402091,-76.60792363077033,eco,rain,highway,259.0674991995908
44.935293358586975,33.097362680520895,34.006567671682085,106.45703984329725,4.91707557633214,31.730055418420967,356.64278645122107,0.5000490036788534,eco,fog,city,178.6832249251208
67.89593965981179,21.81783160678987,34.387675470699314,5.909328168994694,1.5194378398541093,33.331973927234415,89.48814135756294,84.47611636776776,normal,clear,mixed,283.1829859037763
51.2427601442365,31.313612111752406,37.88317374044866,16.366247152041215,1.618621154934542,31.07993558188687,8.43869542896969,-11.992238895362831,normal,rain,city,215.35818703270238
59.105511038434145,35.84910399364428,33.3852729883344,9.888532150085334,4.948464338932611,34.42033805725873,79.89930189451283,67.48352176819375,eco,clear,city,267.4341250544597
94.73183278988726,30.455010851597663,-9.892954032726239,101.17319478916832,0.6696374658282744,33.90818597257115,188.49434828791095,-0.8312557622885492,normal,snow,mixed,340.01808313616976
44.74923740206968,44.70855511754824,9.01205832066951,1.272890804438327,3.8026699400484754,33.87931905727653,53.30912356489914,-78.63766455084927,sport,snow,highway,106.00855821605231
96.50715074415228,33.340249687431786,30.927128995275154,103.39885865964578,4.679063792413633,35.881517517419105,98.83954211784102,-70.42901478809853,sport,snow,mixed,274.52768828818665
91.48155777604573,26.12921137776507,8.31265029992371,54.152135444552016,2.558974971377093,30.361839818973078,382.31313884219645,-90.66484943836406,eco,fog,city,454.26941948242893
27.62120213103668,38.164560828475146,20.077425318985306,0.4830334624764898,0.012608808514100178,33.15780469072716,384.94180398856537,-60.9370518848871,normal,rain,mixed,115.73946104847731
16.24251707876489,20.113875347449262,20.3158473687266,48.19742126544502,1.8752947205655313,34.84382672128251,408.74411359548833,78.72281997408683,sport,rain,highway,40.187877694572364
19.070020123968398,26.535474411187998,8.251265201941152,22.41610092540427,0.5578449619241355,32.63619547131129,420.57761827379625,30.039609188651326,normal,fog,mixed,70.39100269301711
11.639964308639476,25.408768511327576,35.22369636406438,74.92805849665956,2.0809383046684786,34.316017408923145,210.2179473068777,47.77138697658222,eco,fog,mixed,37.041336260989844
18.499866468033556,27.95421285323332,15.161417269305879,81.52305479059758,3.9501338082114232,31.315617486719297,433.77483034676425,24.332291678665555,eco,snow,city,43.441750772414046
71.47060960747211,38.45339477786179,13.23921029687504,58.50330844859998,2.193557744419002,32.723930765238435,262.9684375070215,-22.692141572330456,normal,rain,mixed,284.4130396408396
16.40697836142061,29.525190964902222,39.87568728309479,4.862343052760396,2.1596256067296125,28.445331142434625,235.29855846800407,-56.62777344079968,eco,snow,city,46.02443936247177
38.70780672643852,38.82043350797888,14.675018203630835,78.73545652406423,2.7839473845942333,35.88614084659851,359.2681644978879,85.12291680196614,sport,rain,highway,88.88554037457871
86.03877798725091,32.29466709419597,-1.080087403570948,101.04465403266255,2.908452923738401,34.400147851587334,106.9092056799536,2.9659563116043017,sport,fog,mixed,304.92197955534726
12.094474216224327,25.26208303972666,15.653471143171902,86.43891327916818,4.281481543994857,34.9504725730516,394.748688413736,-3.7800237584121277,normal,snow,mixed,10.699816805944012
83.30216343300422,39.29936231050417,30.7008367759965,99.59495027463822,1.5417771961447575,33.55435422514357,214.73291328310162,99.22081771870916,normal,rain,city,352.6360655246209
35.36692972960599,22.148690116592746,28.84301634491407,24.061142826106497,4.10835632184008,29.488400262469597,63.647707001880214,-23.21400232230468,eco,fog,city,142.5221077411338
20.634834485949064,21.731489393993865,29.42908825542355,106.66655275877791,2.8296687434602363,28.248227539344256,59.65595675848378,70.82506297844782,eco,clear,highway,71.64046738911304
72.70634488277355,30.13508772164507,25.40118919989559,38.66321407775553,1.5026477485857348,34.91725286188811,82.45337192335006,72.46881206337125,normal,snow,city,274.6897746566668
66.60485621018955,22.82547737886267,2.71089145333441,1.6085777102389232,1.4756302200303857,31.170645229888983,445.2863671218912,-53.465957928440886,eco,rain,city,317.9639218992127
88.97248121743476,15.27261104853649,33.10420429201157,101.20699755948849,1.8056875855286225,30.11091900831936,495.46891112952375,-81.03206152996758,normal,rain,highway,315.8940859595318
76.15639394234972,34.44892581896404,34.67217326881325,113.0185522757672,3.1134662130998776,32.49338367071155,178.48689960064175,95.12402314317285,normal,snow,city,268.6392520317166
82.31328373463637,30.33281464417194,-0.2923651690725464,78.66698369008185,1.1540586567997457,31.367188179805755,146.0719261026488,-14.820627172886617,sport,rain,city,303.31708214565396
35.38311153141758,28.365534434794835,-3.4772181724303044,27.77239565561096,4.601667808361337,33.213327965500454,109.38548629716865,-99.5559355979609,eco,clear,city,143.57252748700097
25.969558940175055,44.00905543854946,38.780248429455604,30.20933571390365,2.8745629208895016,31.87034586443611,411.90823858362273,-0.1964332342082855,normal,clear,city,74.30511408812825
77.55532764767725,32.135975518887406,33.41619818251839,55.99114481227434,4.600078884980034,33.577865123522166,104.60374120943806,23.860072749490072,sport,rain,highway,219.5411360423466
82.61512653405376,40.90294733368154,34.661807360497335,107.73972955217035,0.23202179289577352,34.827386156073146,462.0450649651349,55.21764948960683,normal,snow,highway,273.02327019880113
99.1454627800606,19.183507086154805,34.318819231219756,17.951718737707004,1.7130568523073668,29.564456087646313,333.67518948564134,88.58842364472773,eco,rain,city,472.04369997708466
47.135590922028385,32.07619389388283,17.084341201686417,99.11684035001844,0.11403830343811538,30.635463044523895,448.5638958345973,83.0341257890926,sport,rain,mixed,146.48275236034937
43.481627721350485,41.03938880192709,22.320086833289984,34.95633704461804,1.361259075489849,31.49452469256511,277.00492719707313,88.0271640109737,eco,clear,highway,170.80749236060848
79.87716646677971,32.49317271839694,17.268142606682083,97.03034033149174,4.310032361342941,35.696467584221104,345.3399310912484,-93.57497034810545,sport,fog,mixed,266.25098438696574
40.672318622771606,36.54042534381004,-7.439682540483546,110.43254371218464,0.18304857921100426,30.922668908379883,309.7290503288538,42.35482676609354,eco,fog,city,186.0850129593859
93.76815930432082,26.16130703436622,27.275154267638634,51.29926463931842,2.1807354995787245,31.048798796741035,415.59772816189843,-54.82840743886268,normal,rain,city,394.97552421273855
87.25714766587106,17.773485511112,15.266601666794013,43.8060784926637,0.5878353523661389,33.22778018367649,417.93040559294053,-62.4894625588692,normal,snow,highway,287.45069454846197
48.609462463751655,28.737008853812142,22.38545373951149,96.26655827655621,2.0842032963018386,31.353597679119595,294.89649992256255,60.06371371985006,normal,clear,mixed,193.65146220048223
77.57839610123476,26.834381725165727,15.131990248776763,63.53794588552728,4.194257921321887,35.60978996511684,316.25382466488617,-16.574062165424024,eco,fog,highway,318.43482535317827
77.90885866762142,41.01180547136842,14.590566116122798,82.13388581558365,3.115355167012596,35.155750083803554,460.937960248915,83.32001515646715,sport,rain,highway,235.82772419467466
19.281148195233936,22.319859070574168,-1.410544526111659,74.73950843534155,3.683781726657116,32.107270222205386,464.9332419824847,-91.51298184085867,eco,snow,highway,41.78579351824644
91.229761601161,44.00202682605324,3.9356857570574473,18.34666147737556,1.745520577247905,33.1582018715828,332.1248919475908,60.43616589743263,normal,clear,city,400.6950117064975
55.472713520307146,43.74414359413488,-2.05736540280221,101.3748432347474,4.721988475050708,28.464244495068964,3.877139086581771,-72.63311774348087,eco,fog,mixed,236.62513256857957
84.38117194969675,22.42894929214316,-0.21668521873287894,23.493013369576342,3.5463104688975005,33.56584422425919,52.2056073769705,-64.68455968700312,sport,fog,city,310.57598417730605
38.804464092755055,25.441558664319615,38.648869021015244,111.8738572884937,2.1089940964226543,33.65760698359226,428.97126588720806,-4.529656895100203,normal,fog,city,141.30013446666112
90.59709056465805,41.86667222621655,-2.3443277113900782,30.068554970657743,2.1323240011352746,30.873594365145664,42.35705818540075,-20.882011825440088,eco,snow,city,398.86942369545557
45.02815108607468,43.99866662688322,3.463521215260382,88.06571679284903,4.593420889716488,29.75746306900218,106.7595904275332,-2.765538774265792,normal,snow,highway,123.46186076768464
10.975388633226853,28.30317308508132,19.529482886929248,34.15864721923104,2.882023467176959,35.32062721453613,115.2733401108259,88.00530440621102,eco,snow,city,10.170331503049034
91.48437787773373,24.629911369226935,20.508928811832092,38.13424903042367,3.5318960495152085,31.413639206441022,300.1173848899524,31.477787112714623,eco,rain,city,426.4688386436862
18.21580091075202,30.78282039754626,-2.301293512808547,37.20022233387664,2.085176122565854,33.22964883841369,288.3163989418821,-41.93812363159988,normal,clear,city,63.48466643007209
38.73822738313734,35.63307619097205,29.685871289260618,89.74707048312999,1.1184638238235705,28.266630359810048,144.70876171020015,-65.418257536431,sport,rain,city,143.6748493445876
95.50557703457244,23.204235461249393,29.26014339564125,66.81781415632717,3.617796459972093,31.31253733261469,103.80568278422142,-15.990744973813278,normal,clear,city,422.3272246738865
95.55464322438004,37.09419523857218,1.8658852101945538,105.95429470169965,3.0391188607069393,34.53807048811104,382.2660149287379,-9.671794546452489,sport,snow,city,296.89385955921784
61.60940993109575,16.549720713439232,4.433315133773023,36.88472630448538,2.506714402123897,31.10060800320572,467.7280778029881,20.258881979903236,normal,fog,mixed,235.61674175992843
66.86534909528194,16.478834782932495,36.89939327297485,83.03910264680933,3.120104699972319,32.82528928109502,26.40283995821935,-46.79945929204641,normal,snow,highway,212.25654993985674
50.36009697804878,26.588631154366357,31.2835722989739,90.35383195957328,1.0414279303211682,29.678846403876314,66.59023135243142,53.50184941936337,normal,rain,city,196.79472293596942
36.388969452825805,25.604195761821618,24.889851653126193,18.17785356359498,3.9696935326597815,31.332205190716476,321.0819943528537,-80.30795090412369,eco,snow,highway,108.25911540389585
39.57980908329243,24.46899646101457,-5.8883389244699735,48.07072287837734,4.740814025101529,35.42110174442549,402.2207258357128,12.090672720130897,eco,snow,mixed,132.3335361825643
70.52666104693346,29.7305928800673,10.913204045128786,57.93809932204933,4.455515720838513,32.5316139976083,395.5943343881998,24.70633064882226,sport,snow,mixed,198.0786947717856
77.7137076493912,24.62200746934714,17.96509360384135,42.68248678732492,1.6071787265350856,35.215451672743455,359.84157654134464,-58.633683786970934,normal,fog,highway,289.9340028553562
81.24211393532637,20.767737554042757,-0.6294356008111528,38.653511516296575,2.0300288664103796,35.21615439591635,443.71397724904597,65.20227009992422,eco,clear,mixed,380.8074346158214
81.06563285150985,24.284086472658025,12.411329105411227,82.37038727971704,4.042011498987806,35.55318240339584,108.67443978540642,23.086425041535506,eco,clear,city,402.5044858667967
18.208549274382133,44.247128184307044,20.0512938744345,25.903967719138628,2.975585654123019,35.16313328064084,53.64547324597358,29.14444292959456,normal,rain,mixed,51.24896903106791
54.49782742323233,27.333402509845456,6.368834005769962,85.12688943013545,2.739572218383246,28.026249032082404,307.68148504568416,-0.45129884731230163,normal,clear,city,224.0554760260555
15.180288401497986,28.34138330575007,29.047240947524358,112.20530356688766,4.633209837667226,35.47211913265278,411.1379457617162,81.91884343526769,normal,snow,highway,12.101484597791043
59.4575994091362,32.2963496985342,32.022479081940276,67.82370254133014,2.6801248048852537,29.09967551268301,291.0217892402866,38.78551629752488,sport,fog,highway,176.9543354705948
49.73774512360393,44.5002230524268,6.1804734717035394,73.37210840873689,2.5746933979365494,28.319410008889204,481.4987437294531,-23.63288702084749,normal,snow,highway,145.49191014546477
89.89337644824698,22.24803829307289,31.932857724622856,8.27192425489069,0.21009295633179825,28.44310827662442,397.78223069589467,-52.27882244318276,eco,snow,highway,339.91310145739885
41.58235112968708,35.43846331597301,-4.821171694849249,103.7372284341394,0.34708479295068817,30.79132956141147,350.3959004546304,-85.78766503530255,eco,rain,highway,163.74717543129506
20.536031478484528,36.47954080625172,31.886454931132818,34.25373446398386,0.037101539403250894,32.96643268215035,30.128645435866797,-66.92783256392809,normal,snow,highway,74.73750528314166
22.869251384755227,33.219732503791974,-2.3624784166191706,73.80613986342779,4.566221128918168,31.21848957215198,53.87111936584105,98.53659041673194,sport,snow,city,44.62692732372756
78.5359568545725,17.657350189099322,-5.853642374513698,117.49346036937628,2.041933300088503,28.204434277195034,392.41881629559714,-18.646620801671958,sport,rain,highway,231.86252718100397
65.6396256984635,35.30616827482729,22.088770222050563,71.46031206873694,2.3428068806670628,31.81186107339772,99.11896278851468,79.73744545548135,eco,clear,mixed,305.36928730953684
19.101040851051124,16.922841331085266,13.596868287764718,86.96513849572531,4.22693473796231,31.53704593816304,14.417588039495277,-65.88612862294711,sport,clear,city,49.35470485796767
17.569612550349767,32.88427948649691,35.39453002064164,53.438354186850226,3.04623155187889,34.05479412401318,455.38034287348245,-14.927825731830069,normal,clear,city,45.29465382333104
73.08722183132079,37.187435316652284,8.159459804542461,7.243901221806883,3.0475079819529056,30.236903187403506,445.40268685061704,92.10369340668973,sport,rain,city,249.59199365309763
